timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration_ms,tcp_flags
2026-06-18T14:00:46Z,192.168.1.11,10.0.0.6,35605,8080,ICMP,7,1168,391,
2026-06-18T14:00:48Z,192.168.1.46,10.0.0.6,27172,22,TCP,15,1123,236,"SYN,ACK"
2026-06-18T14:00:50Z,192.168.1.15,10.0.0.5,23180,80,TCP,19,1198,122,
2026-06-18T14:00:52Z,192.168.1.1,10.0.0.5,47413,80,TCP,8,202,468,"SYN,ACK"
2026-06-18T14:00:54Z,192.168.1.5,10.0.0.7,16621,22,TCP,16,502,281,ACK
2026-06-18T14:00:56Z,192.168.1.37,10.0.0.6,16949,8080,ICMP,14,453,53,
2026-06-18T14:00:58Z,192.168.1.43,10.0.0.6,24243,8080,TCP,14,1020,447,"SYN,ACK"
2026-06-18T14:01:00Z,192.168.1.4,10.0.0.6,48748,22,TCP,4,573,103,ACK
2026-06-18T14:01:02Z,192.168.1.29,10.0.0.5,28672,443,ICMP,9,1011,132,
2026-06-18T14:01:04Z,192.168.1.29,10.0.0.7,7440,80,TCP,18,94,52,ACK
2026-06-18T14:01:06Z,192.168.1.27,10.0.0.6,32570,443,TCP,13,184,89,"PSH,ACK"
2026-06-18T14:01:08Z,192.168.1.25,10.0.0.6,61744,8080,TCP,10,930,361,
2026-06-18T14:01:10Z,192.168.1.10,10.0.0.5,20469,443,UDP,2,1250,381,
2026-06-18T14:01:12Z,192.168.1.4,10.0.0.7,21576,80,ICMP,2,1260,249,
2026-06-18T14:01:14Z,192.168.1.34,10.0.0.5,4751,80,ICMP,6,204,309,
2026-06-18T14:01:16Z,192.168.1.44,10.0.0.5,27485,80,TCP,19,568,301,
2026-06-18T14:01:18Z,192.168.1.40,10.0.0.5,28498,22,TCP,9,482,347,"FIN,ACK"
2026-06-18T14:01:20Z,192.168.1.17,10.0.0.6,9601,22,TCP,15,711,480,"SYN,ACK"
2026-06-18T14:01:22Z,192.168.1.30,10.0.0.7,37920,80,TCP,3,1165,114,
2026-06-18T14:01:24Z,192.168.1.9,10.0.0.6,58752,80,TCP,8,820,150,ACK
2026-06-18T14:01:26Z,192.168.1.35,10.0.0.7,20849,80,UDP,18,677,482,
2026-06-18T14:01:28Z,192.168.1.9,10.0.0.6,8588,80,TCP,18,382,144,"FIN,ACK"
2026-06-18T14:01:30Z,192.168.1.14,10.0.0.7,23495,443,ICMP,9,1099,255,
2026-06-18T14:01:32Z,192.168.1.4,10.0.0.5,42592,8080,TCP,9,154,6,"FIN,ACK"
2026-06-18T14:01:34Z,192.168.1.41,10.0.0.6,11613,8080,TCP,18,939,292,"SYN,ACK"
2026-06-18T14:01:36Z,192.168.1.5,10.0.0.7,60263,443,TCP,18,137,432,"FIN,ACK"
2026-06-18T14:01:38Z,192.168.1.36,10.0.0.5,29190,443,ICMP,2,695,191,
2026-06-18T14:01:40Z,192.168.1.23,10.0.0.5,45723,443,TCP,4,788,404,
2026-06-18T14:01:42Z,192.168.1.40,10.0.0.7,11152,443,UDP,6,426,456,
2026-06-18T14:01:44Z,192.168.1.2,10.0.0.5,49295,22,UDP,14,1435,447,
2026-06-18T14:01:46Z,192.168.1.18,10.0.0.5,52625,80,TCP,13,143,444,"PSH,ACK"
2026-06-18T14:01:48Z,192.168.1.13,10.0.0.6,23939,22,TCP,8,520,17,ACK
2026-06-18T14:01:50Z,192.168.1.22,10.0.0.6,57670,80,UDP,9,783,333,
2026-06-18T14:01:52Z,192.168.1.26,10.0.0.7,65324,22,ICMP,1,300,454,
2026-06-18T14:01:54Z,192.168.1.12,10.0.0.7,64104,22,TCP,2,286,310,"PSH,ACK"
2026-06-18T14:01:56Z,192.168.1.47,10.0.0.6,29623,80,TCP,13,1244,102,"FIN,ACK"
2026-06-18T14:01:58Z,192.168.1.46,10.0.0.6,1134,443,TCP,12,947,40,"FIN,ACK"
2026-06-18T14:02:00Z,192.168.1.21,10.0.0.7,56599,80,ICMP,10,1102,163,
2026-06-18T14:02:02Z,192.168.1.21,10.0.0.6,46716,22,UDP,18,324,103,
2026-06-18T14:02:04Z,192.168.1.43,10.0.0.6,45412,443,UDP,20,1229,159,
2026-06-18T14:02:06Z,192.168.1.36,10.0.0.5,20938,22,UDP,7,944,407,
2026-06-18T14:02:08Z,192.168.1.39,10.0.0.7,22142,8080,ICMP,15,969,350,
2026-06-18T14:02:10Z,192.168.1.33,10.0.0.6,53042,443,TCP,3,645,268,
2026-06-18T14:02:12Z,192.168.1.6,10.0.0.5,45116,22,TCP,8,471,80,"SYN,ACK"
2026-06-18T14:02:14Z,192.168.1.16,10.0.0.6,41084,80,TCP,15,912,458,
2026-06-18T14:02:16Z,192.168.1.46,10.0.0.7,26188,8080,TCP,13,563,80,"SYN,ACK"
2026-06-18T14:02:18Z,192.168.1.50,10.0.0.6,15365,443,TCP,17,1015,30,
2026-06-18T14:02:20Z,192.168.1.8,10.0.0.6,9762,8080,TCP,17,1208,309,"FIN,ACK"
2026-06-18T14:02:22Z,192.168.1.40,10.0.0.7,59483,8080,UDP,18,977,464,
2026-06-18T14:02:24Z,192.168.1.48,10.0.0.6,30519,22,TCP,8,1369,146,
2026-06-18T14:02:26Z,192.168.1.41,10.0.0.5,19020,8080,UDP,3,649,125,
2026-06-18T14:02:28Z,192.168.1.22,10.0.0.6,59549,80,TCP,5,372,123,"PSH,ACK"
2026-06-18T14:02:30Z,192.168.1.46,10.0.0.5,5233,8080,TCP,14,741,282,"PSH,ACK"
2026-06-18T14:02:32Z,192.168.1.4,10.0.0.5,55608,8080,UDP,13,1260,489,
2026-06-18T14:02:34Z,192.168.1.49,10.0.0.7,25952,8080,TCP,1,784,157,"PSH,ACK"
2026-06-18T14:02:36Z,192.168.1.35,10.0.0.7,49168,443,UDP,16,513,144,
2026-06-18T14:02:38Z,192.168.1.32,10.0.0.5,26508,22,UDP,13,402,435,
2026-06-18T14:02:40Z,192.168.1.9,10.0.0.7,36028,80,UDP,13,1276,293,
2026-06-18T14:02:42Z,192.168.1.6,10.0.0.7,29113,443,TCP,15,436,30,"FIN,ACK"
2026-06-18T14:02:44Z,192.168.1.21,10.0.0.5,30823,22,UDP,11,840,147,
2026-06-18T14:02:46Z,192.168.1.17,10.0.0.5,31846,80,UDP,18,170,492,
2026-06-18T14:02:48Z,192.168.1.15,10.0.0.7,5520,80,TCP,1,570,107,"SYN,ACK"
2026-06-18T14:02:50Z,192.168.1.10,10.0.0.5,9296,8080,ICMP,4,1219,490,
2026-06-18T14:02:52Z,192.168.1.30,10.0.0.7,17817,22,TCP,6,1304,315,"SYN,ACK"
2026-06-18T14:02:54Z,192.168.1.20,10.0.0.5,38948,80,TCP,10,1243,351,"PSH,ACK"
2026-06-18T14:02:56Z,192.168.1.46,10.0.0.5,6004,443,UDP,4,1491,400,
2026-06-18T14:02:58Z,192.168.1.44,10.0.0.7,53815,80,TCP,19,148,182,
2026-06-18T14:03:00Z,192.168.1.43,10.0.0.6,5543,22,UDP,1,924,426,
2026-06-18T14:03:02Z,192.168.1.7,10.0.0.6,63990,22,UDP,15,377,227,
2026-06-18T14:03:04Z,192.168.1.47,10.0.0.7,64297,22,TCP,20,1166,401,"PSH,ACK"
2026-06-18T14:03:06Z,192.168.1.28,10.0.0.7,39852,22,UDP,11,566,430,
2026-06-18T14:03:08Z,192.168.1.18,10.0.0.6,17005,8080,TCP,19,1313,347,"PSH,ACK"
2026-06-18T14:03:10Z,192.168.1.2,10.0.0.6,56792,22,TCP,6,1062,113,"FIN,ACK"
2026-06-18T14:03:12Z,192.168.1.22,10.0.0.6,58716,22,TCP,18,84,269,ACK
2026-06-18T14:03:14Z,192.168.1.16,10.0.0.7,27659,8080,TCP,18,556,358,"PSH,ACK"
2026-06-18T14:03:16Z,192.168.1.29,10.0.0.5,7122,22,UDP,8,892,359,
2026-06-18T14:03:18Z,192.168.1.20,10.0.0.7,39136,22,TCP,16,1197,276,"FIN,ACK"
2026-06-18T14:03:20Z,192.168.1.48,10.0.0.7,22702,22,UDP,15,618,161,
2026-06-18T14:03:22Z,192.168.1.15,10.0.0.5,48294,443,TCP,11,308,385,
2026-06-18T14:03:24Z,192.168.1.13,10.0.0.5,49429,8080,TCP,9,1271,394,
2026-06-18T14:03:26Z,192.168.1.19,10.0.0.5,55591,443,ICMP,10,529,189,
2026-06-18T14:03:28Z,192.168.1.20,10.0.0.5,47424,443,TCP,9,157,32,
2026-06-18T14:03:30Z,192.168.1.45,10.0.0.5,42827,8080,TCP,4,89,298,"FIN,ACK"
2026-06-18T14:03:32Z,192.168.1.31,10.0.0.6,23352,443,UDP,2,581,486,
2026-06-18T14:03:34Z,192.168.1.8,10.0.0.5,27284,8080,UDP,3,1245,327,
2026-06-18T14:03:36Z,192.168.1.10,10.0.0.5,54183,22,TCP,3,572,65,
2026-06-18T14:03:38Z,192.168.1.39,10.0.0.7,52845,443,UDP,17,843,235,
2026-06-18T14:03:40Z,192.168.1.20,10.0.0.7,29127,22,UDP,19,1335,35,
2026-06-18T14:03:42Z,192.168.1.48,10.0.0.5,63125,443,ICMP,7,605,343,
2026-06-18T14:03:44Z,192.168.1.11,10.0.0.5,12415,80,TCP,6,69,214,"PSH,ACK"
2026-06-18T14:03:46Z,192.168.1.31,10.0.0.6,3163,443,ICMP,10,643,364,
2026-06-18T14:03:48Z,192.168.1.5,10.0.0.7,16321,22,UDP,19,1418,416,
2026-06-18T14:03:50Z,192.168.1.28,10.0.0.5,36712,443,TCP,5,608,428,ACK
2026-06-18T14:03:52Z,192.168.1.4,10.0.0.5,52969,22,TCP,20,1229,476,"FIN,ACK"
2026-06-18T14:03:54Z,192.168.1.8,10.0.0.6,46157,22,UDP,13,621,261,
2026-06-18T14:03:56Z,192.168.1.32,10.0.0.6,6295,80,ICMP,14,724,314,
2026-06-18T14:03:58Z,192.168.1.2,10.0.0.5,16026,80,TCP,9,1244,25,ACK
2026-06-18T14:04:00Z,192.168.1.34,10.0.0.7,30005,22,UDP,6,1262,228,
2026-06-18T14:04:02Z,192.168.1.6,10.0.0.6,23827,8080,UDP,11,721,348,
2026-06-18T14:04:04Z,192.168.1.11,10.0.0.6,28001,8080,TCP,10,1420,488,"PSH,ACK"
2026-06-18T14:04:06Z,192.168.1.3,10.0.0.6,6795,22,ICMP,9,726,64,
2026-06-18T14:04:08Z,192.168.1.33,10.0.0.5,44124,8080,UDP,14,175,101,
2026-06-18T14:04:10Z,192.168.1.24,10.0.0.7,50598,8080,ICMP,15,169,109,
2026-06-18T14:04:12Z,192.168.1.36,10.0.0.5,61819,22,TCP,15,1494,253,"SYN,ACK"
2026-06-18T14:04:14Z,192.168.1.41,10.0.0.7,53407,443,TCP,6,700,287,"SYN,ACK"
2026-06-18T14:04:16Z,192.168.1.27,10.0.0.5,15749,80,ICMP,15,304,336,
2026-06-18T14:04:18Z,192.168.1.32,10.0.0.7,20151,22,TCP,14,1052,246,ACK
2026-06-18T14:04:20Z,192.168.1.36,10.0.0.5,26162,443,UDP,20,1104,387,
2026-06-18T14:04:22Z,192.168.1.5,10.0.0.6,51662,8080,TCP,11,1103,141,"SYN,ACK"
2026-06-18T14:04:24Z,192.168.1.47,10.0.0.6,55908,8080,TCP,5,978,280,"PSH,ACK"
2026-06-18T14:04:26Z,192.168.1.22,10.0.0.7,51019,8080,TCP,15,723,450,ACK
2026-06-18T14:04:28Z,192.168.1.37,10.0.0.6,16330,8080,TCP,2,715,386,"PSH,ACK"
2026-06-18T14:04:30Z,192.168.1.25,10.0.0.7,52954,443,UDP,16,139,69,
2026-06-18T14:04:32Z,192.168.1.38,10.0.0.6,58020,80,ICMP,15,268,274,
2026-06-18T14:04:34Z,192.168.1.1,10.0.0.7,10471,8080,UDP,5,217,245,
2026-06-18T14:04:36Z,192.168.1.22,10.0.0.7,46421,8080,TCP,3,736,441,
2026-06-18T14:04:38Z,192.168.1.21,10.0.0.7,48125,8080,UDP,18,137,321,
2026-06-18T14:04:40Z,192.168.1.16,10.0.0.7,45876,22,TCP,8,249,227,"SYN,ACK"
2026-06-18T14:04:42Z,192.168.1.29,10.0.0.5,46506,22,TCP,1,158,171,"SYN,ACK"
2026-06-18T14:04:44Z,192.168.1.23,10.0.0.6,29249,443,TCP,8,1151,215,
2026-06-18T14:04:46Z,192.168.1.11,10.0.0.5,6199,8080,TCP,20,1463,128,"PSH,ACK"
2026-06-18T14:04:48Z,192.168.1.10,10.0.0.5,31245,22,ICMP,15,586,346,
2026-06-18T14:04:50Z,192.168.1.30,10.0.0.6,45431,443,TCP,3,968,488,"FIN,ACK"
2026-06-18T14:04:52Z,192.168.1.20,10.0.0.7,64071,8080,ICMP,9,999,437,
2026-06-18T14:04:54Z,192.168.1.13,10.0.0.6,56948,8080,TCP,4,549,200,
2026-06-18T14:04:56Z,192.168.1.37,10.0.0.6,46851,22,TCP,1,1412,207,"FIN,ACK"
2026-06-18T14:04:58Z,192.168.1.37,10.0.0.7,52031,80,TCP,20,1081,431,"FIN,ACK"
2026-06-18T14:05:00Z,192.168.1.39,10.0.0.6,15376,443,TCP,20,577,352,ACK
2026-06-18T14:05:02Z,192.168.1.41,10.0.0.7,3607,22,TCP,15,132,301,"FIN,ACK"
2026-06-18T14:05:04Z,192.168.1.6,10.0.0.6,22435,8080,TCP,6,475,72,
2026-06-18T14:05:06Z,192.168.1.34,10.0.0.7,60890,22,TCP,6,590,472,"PSH,ACK"
2026-06-18T14:05:08Z,192.168.1.48,10.0.0.6,53730,80,TCP,15,218,77,ACK
2026-06-18T14:05:10Z,192.168.1.36,10.0.0.6,6942,8080,UDP,1,605,279,
2026-06-18T14:05:12Z,192.168.1.30,10.0.0.6,45118,22,TCP,19,844,426,"FIN,ACK"
2026-06-18T14:05:14Z,192.168.1.44,10.0.0.5,31922,80,TCP,20,1213,172,
2026-06-18T14:05:16Z,192.168.1.42,10.0.0.5,42665,8080,TCP,10,1393,214,"SYN,ACK"
2026-06-18T14:05:18Z,192.168.1.3,10.0.0.5,20970,8080,TCP,4,263,125,
2026-06-18T14:05:20Z,192.168.1.25,10.0.0.6,25338,8080,TCP,19,380,458,"PSH,ACK"
2026-06-18T14:05:22Z,192.168.1.32,10.0.0.7,27770,22,TCP,2,1477,194,ACK
2026-06-18T14:05:24Z,192.168.1.29,10.0.0.5,57086,22,UDP,4,1468,193,
2026-06-18T14:05:26Z,192.168.1.42,10.0.0.6,4992,8080,ICMP,9,452,500,
2026-06-18T14:05:28Z,192.168.1.30,10.0.0.5,44459,443,TCP,20,107,30,"FIN,ACK"
2026-06-18T14:05:30Z,192.168.1.9,10.0.0.7,14472,80,TCP,18,488,305,ACK
2026-06-18T14:05:32Z,192.168.1.22,10.0.0.5,52708,80,TCP,9,360,71,
2026-06-18T14:05:34Z,192.168.1.12,10.0.0.5,44347,80,TCP,5,94,188,ACK
2026-06-18T14:05:36Z,192.168.1.21,10.0.0.5,12443,22,ICMP,2,323,384,
2026-06-18T14:05:38Z,192.168.1.34,10.0.0.5,49891,80,UDP,16,982,403,
2026-06-18T14:05:40Z,192.168.1.33,10.0.0.7,8170,8080,TCP,17,517,489,
2026-06-18T14:05:42Z,192.168.1.47,10.0.0.7,35197,22,TCP,15,1381,498,"SYN,ACK"
2026-06-18T14:05:44Z,192.168.1.31,10.0.0.6,28960,80,TCP,16,972,42,"SYN,ACK"
2026-06-18T14:05:46Z,192.168.1.39,10.0.0.5,5328,443,TCP,9,1342,329,
2026-06-18T14:05:48Z,192.168.1.46,10.0.0.6,25986,22,ICMP,15,1099,314,
2026-06-18T14:05:50Z,192.168.1.7,10.0.0.7,8522,443,UDP,14,988,459,
2026-06-18T14:05:52Z,192.168.1.27,10.0.0.6,55249,8080,TCP,13,915,378,"SYN,ACK"
2026-06-18T14:05:54Z,192.168.1.28,10.0.0.6,44612,22,TCP,12,376,356,"PSH,ACK"
2026-06-18T14:05:56Z,192.168.1.6,10.0.0.5,7133,8080,TCP,4,827,420,ACK
2026-06-18T14:05:58Z,192.168.1.4,10.0.0.7,63717,22,ICMP,4,905,186,
2026-06-18T14:06:00Z,192.168.1.47,10.0.0.5,64488,22,UDP,20,703,185,
2026-06-18T14:06:02Z,192.168.1.37,10.0.0.7,14966,443,TCP,16,523,438,"SYN,ACK"
2026-06-18T14:06:04Z,192.168.1.36,10.0.0.6,8553,22,TCP,19,527,418,"PSH,ACK"
2026-06-18T14:06:06Z,192.168.1.50,10.0.0.7,41235,80,ICMP,20,1411,429,
2026-06-18T14:06:08Z,192.168.1.2,10.0.0.5,18933,22,TCP,11,782,8,ACK
2026-06-18T14:06:10Z,192.168.1.37,10.0.0.7,27289,80,TCP,5,1360,20,"SYN,ACK"
2026-06-18T14:06:12Z,192.168.1.14,10.0.0.6,28538,8080,ICMP,11,386,194,
2026-06-18T14:06:14Z,192.168.1.47,10.0.0.6,51934,80,TCP,2,382,85,
2026-06-18T14:06:16Z,192.168.1.44,10.0.0.5,18856,8080,TCP,14,1058,315,"PSH,ACK"
2026-06-18T14:06:18Z,192.168.1.18,10.0.0.5,50499,80,UDP,12,944,61,
2026-06-18T14:06:20Z,192.168.1.44,10.0.0.7,39895,8080,TCP,17,1430,162,"SYN,ACK"
2026-06-18T14:06:22Z,192.168.1.26,10.0.0.7,4614,80,TCP,7,681,489,ACK
2026-06-18T14:06:24Z,192.168.1.49,10.0.0.6,19993,22,TCP,4,79,259,"PSH,ACK"
2026-06-18T14:06:26Z,192.168.1.9,10.0.0.6,35927,443,TCP,17,1208,431,"FIN,ACK"
2026-06-18T14:06:28Z,192.168.1.26,10.0.0.7,3796,8080,TCP,1,1005,476,"SYN,ACK"
2026-06-18T14:06:30Z,192.168.1.37,10.0.0.6,38602,8080,TCP,14,656,63,"PSH,ACK"
2026-06-18T14:06:32Z,192.168.1.21,10.0.0.5,53539,8080,TCP,12,244,228,"SYN,ACK"
2026-06-18T14:06:34Z,192.168.1.28,10.0.0.7,27267,80,TCP,13,699,386,"FIN,ACK"
2026-06-18T14:06:36Z,192.168.1.22,10.0.0.5,6029,80,TCP,17,1108,104,"FIN,ACK"
2026-06-18T14:06:38Z,192.168.1.47,10.0.0.7,54438,443,TCP,8,274,79,"FIN,ACK"
